name	doi	citation	img_path	research_snippet
plotly	10.1186/s12864-018-4870-z	Devlin, J. C., Battaglia, T., Blaser, M. J., & Ruggles, K. V. (2018). WHAM!: a web-based visualization suite for user-defined analysis of metagenomic shotgun sequencing data. BMC Genomics, 19(1). <https://doi.org/10.1186/s12864-018-4870-z>	NA	NA
rnoaa	10.2514/6.2018-3670	Zhu, G., Matthews, C., Wei, P., Lorch, M., & Chakravarty, S. (2018). En Route Flight Time Prediction Under Convective Weather Events. 2018 Aviation Technology, Integration, and Operations Conference. <https://doi.org/10.2514/6.2018-3670>	NA	NA
rgbif	10.1016/j.dsr2.2018.06.011	Wiltshire, K., Tanner, J. E., Althaus, F., Sorokin, S., & Williams, A. (2018). Predicting environmental suitability for key benthic species in an ecologically and economically important deep-sea environment. Deep Sea Research Part II: Topical Studies in Oceanography. <https://doi.org/10.1016/j.dsr2.2018.06.011>	NA	NA
rgbif	10.3390/d10030049	De Oliveira, H., Oprea, M., & Dias, R. (2018). Distributional Patterns and Ecological Determinants of Bat Occurrence Inside Caves: A Broad Scale Meta-Analysis. Diversity, 10(3), 49. <https://doi.org/10.3390/d10030049>	NA	NA
webchem	NA	Robert J. Allaway, Sara J. Gosline, Marco Nievo, Salvatore La Rosa, Annette Bakker and Justin Guinney 2018. Abstract 4643: Drug-Target Explorer: An interactive tool for examining chemical-biological interactions. Cancer Res July 1 2018 (78) (13 Supplement) 4643, <https://doi.org/10.1158/1538-7445.AM2018-4643>	NA	NA
tesseract	10.1007/978-3-319-94229-2_44	Kovesdi, C., Le Blanc, K., Spielman, Z., Hill, R., & Oxstrand, J. (2018, July). Quantifying the Contribution of Individual Display Features on Fixation Duration to Support Human-System Interface Design in Nuclear Power Plants. In International Conference on Applied Human Factors and Ergonomics (pp. 453-464). Springer, Cham. <https://link.springer.com/chapter/10.1007/978-3-319-94229-2_44>	NA	NA
rnaturalearth	10.1177/1940082918787376	Chapman, C. A., Omeja, P. A., Kalbitzer, U., Fan, P., & Lawes, M. J. (2018). Restoration Provides Hope for Faunal Recovery: Changes in Primate Abundance Over 45 Years in Kibale National Park, Uganda. Tropical Conservation Science, 11, 194008291878737. <https://doi.org/10.1177/1940082918787376>	NA	NA
rgbif	10.1093/botlinnean/boy034	Andrea Sánchez-Tapia, Mário L Garbin, Marinez F Siqueira, Karlo G Guidoni-Martins, Fabio R Scarano, Tatiana T Carrijo. Environmental and geographical space partitioning between core and peripheral Myrsine species (Primulaceae) of the Brazilian Atlantic Forest, Botanical Journal of the Linnean Society <https://doi.org/10.1093/botlinnean/boy034>	NA	NA
rotl	10.1016/j.ecoinf.2018.06.008	Gastauer, M., Caldeira, C. F., Trotter, I., Ramos, S. J., & Neto, J. A. A. M. (2018). Optimizing community trees using the open tree of life increases the reliability of phylogenetic diversity and dispersion indices. Ecological Informatics. <https://doi.org/10.1016/j.ecoinf.2018.06.008>	NA	NA
brranching	10.1016/j.ecoinf.2018.06.008	Gastauer, M., Caldeira, C. F., Trotter, I., Ramos, S. J., & Neto, J. A. A. M. (2018). Optimizing community trees using the open tree of life increases the reliability of phylogenetic diversity and dispersion indices. Ecological Informatics. <https://doi.org/10.1016/j.ecoinf.2018.06.008>	NA	NA
rplos	10.31234/osf.io/qtk7e	Nuijten, M. B. (2018, April 30). Research on Research: A Meta-Scientific Study of Problems and Solutions in Psychological Science. <https://doi.org/10.31234/osf.io/qtk7e>	NA	NA
lingtypology	NA	Becker, L. 2018. Articles in the world’s languages. Dissertation thesis. <http://home.uni-leipzig.de/lbecker/papers/diss.pdf>	NA	NA
writexl	10.7717/peerj.5209	Garmendia, A., Merle, H., Ruiz, P., & Ferriol, M. (2018). Distribution and ecological segregation on regional and microgeographic scales of the diploid Centaurea aspera L., the tetraploid C. seridis L., and their triploid hybrids (Compositae). PeerJ, 6, e5209. <https://doi.org/10.7717/peerj.5209>	NA	NA
plotly	NA	Sethuraman, J., & Vaishnavi, J. 2018. An innovative integrated methodology for predicting and mitigating global warming in major Indian cities. <https://pdfs.semanticscholar.org/59b8/62ec6fb7fe47a77375e1f4f7cb657d10c715.pdf>	NA	NA
rAltmetric	NA	Araujo, R. F., & Alves, M. (2018). The altmetric performance of publications authored by Brazilian researchers: analysis of CNPq productivity scholarship holders. arXiv preprint arXiv:1807.06366. <https://arxiv.org/abs/1807.06366>	NA	NA
iheatmapr	10.1093/nar/gky643	Ruiz, J. L., Tena, J. J., Bancells, C., Cortés, A., Gómez-Skarmeta, J. L., & Gómez-Díaz, E. (2018). Characterization of the accessible genome in the human malaria parasite Plasmodium falciparum. Nucleic Acids Research. <https://doi.org/10.1093/nar/gky643>	NA	NA
rotl	10.1111/oik.05339	Paseka, R. E., & Grunberg, R. L. (2018). Allometric and trait-based patterns in parasite stoichiometry. Oikos. <https://doi.org/10.1111/oik.05339>	NA	NA
DataPackageR	10.12688/gatesopenres.12832.2	Finak, G., Mayer, B., Fulp, W., Obrecht, P., Sato, A., Chung, E., … Gottardo, R. (2018). DataPackageR: Reproducible data preprocessing, standardization and sharing using R/Bioconductor for collaborative data analysis. Gates Open Research, 2, 31. <https://doi.org/10.12688/gatesopenres.12832.2>	NA	NA
crminer	NA	Rojas-Garcia, J., Batista-Navarro, R., & Faber, P. Semi-automatic extraction of processes affecting beaches from a specialized corpus. In The XVIII EURALEX International Congress (p. 93). <http://euralex2018.cjvt.si/wp-content/uploads/sites/6/2018/07/Euralex2018_book_of_abstracts_FINAL.pdf#page=93>	NA	NA
pdftools	NA	Rodriguez, J., & Piccoli, G. 2018. Uncovering the digital “x” phenomena in the IS field: A text analysis approach. 31st Bled eConference Digital Transformation. <https://dds.cct.lsu.edu/ddslab/pdf/rodriguez2018.pdf>	NA	NA
spocc	10.1016/S0140-6736(18)31224-8	Longbottom, J., Shearer, F. M., Devine, M., Alcoba, G., Chappuis, F., Weiss, D. J., … Pigott, D. M. (2018). Vulnerability to snakebite envenoming: a global mapping of hotspots. The Lancet. <https://doi.org/10.1016/S0140-6736(18)31224-8>	NA	NA
plotly	NA	Václav Brázda, Jiri Lysek, Martin Bartas, and Miroslav Fojta. 2018. Complex analyses of short inverted repeats in all sequenced chloroplast DNAs. BioMed Research International. <https://www.hindawi.com/journals/bmri/aip/1097018/>	NA	NA
plotly	10.1371/journal.ppat.1007187	Fontaine, A., Lequime, S., Moltini-Conclois, I., Jiolle, D., Leparc-Goffart, I., Reiner, R. C., & Lambrechts, L. (2018). Epidemiological significance of dengue virus genetic variation in mosquito infection dynamics. PLOS Pathogens, 14(7), e1007187. <https://doi.org/10.1371/journal.ppat.1007187>	NA	NA
plotly	10.1371/journal.pone.0199841	Lawrence, T. N., & Bhalla, R. S. (2018). Spatially explicit action research for coastal fisheries management. PLOS ONE, 13(7), e0199841. <https://doi.org/10.1371/journal.pone.0199841>	NA	NA
plotly	NA	Glanz, H., & Pileggi, S. 2018. Improving statistical communication in statistical computing courses. In M. A. Sorto, A. White, & L. Guyot (Eds.), Looking back, looking forward. Proceedings of the Tenth International Conference on Teaching Statistics (ICOTS10, July, 2018), Kyoto, Japan. Voorburg, The Netherlands: International Statistical Institute. <https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_3F1.pdf>	NA	NA
plotly	10.1111/gcbb.12533	Zhang, Y., Oates, L. G., Serate, J., Xie, D., Pohlmann, E., Bukhman, Y. V., … Ong, R. G. (2018). Diverse lignocellulosic feedstocks can achieve high field-scale ethanol yields while providing flexibility for the biorefinery and landscape-level environmental benefits. GCB Bioenergy. <https://doi.org/10.1111/gcbb.12533>	NA	NA
plotly	10.1515/hsz-2017-0322	Wang, C., Moya, L., Clements, J. A., Nelson, C. C., & Batra, J. (2018). Mining human cancer datasets for kallikrein expression in cancer: the “KLK-CANMAP” Shiny web tool. Biological Chemistry, 0(0). <https://doi.org/10.1515/hsz-2017-0322>	NA	NA
rusda	10.1186/s12862-018-1229-7	Krah, F.-S., Bässler, C., Heibl, C., Soghigian, J., Schaefer, H., & Hibbett, D. S. (2018). Evolutionary dynamics of host specialization in wood-decay fungi. BMC Evolutionary Biology, 18(1). <https://doi.org/10.1186/s12862-018-1229-7>	NA	NA
rfishbase	10.1016/j.fishres.2018.07.003	Babcock, E. A., Tewfik, A., & Burns-Perez, V. (2018). Fish community and single-species indicators provide evidence of unsustainable practices in a multi-gear reef fishery. Fisheries Research, 208, 70–85. <https://doi.org/10.1016/j.fishres.2018.07.003>	NA	NA
skimr	10.21134/haaj.v18i2.389	Almeida, L. S., Pérez Fuentes, M. del C., Casanova, J. R., Gázquez Linares, J. J., & Molero Jurado, M. del M. (2018). Alcohol Expectancy-Adolescent Questionnaire (AEQ-AB): Validation for portuguese college students. Health and Addictions/Salud y Drogas, 18(2), 155. <https://doi.org/10.21134/haaj.v18i2.389>	NA	NA
textreuse	NA	García, F. T., Villalba, L. J. G., Orozco, A. L. S., Ruiz, F. D. A., Juárez, A. A., & Kim, T. H. (2018). Locating similar names through locality sensitive hashing and graph theory. Multimedia Tools and Applications, 1-14. <https://link.springer.com/article/10.1007/s11042-018-6375-9>	NA	NA
rerddap	10.1038/s41598-018-29919-0	Abolaffio, M., Reynolds, A. M., Cecere, J. G., Paiva, V. H., & Focardi, S. (2018). Olfactory-cued navigation in shearwaters: linking movement patterns to mechanisms. Scientific Reports, 8(1). <http://doi.org/10.1038/s41598-018-29919-0>	NA	NA
rnoaa	NA	Pierson, J. S. (2018). Flow From Flexibility: Identifying Opportunities For Streamflow Restoration in a Transboundary Municipal Watershed Through Water Budgeting. Masters Thesis. <https://ir.library.oregonstate.edu/downloads/mw22vb77w>	NA	NA
plotly	10.1093/bioinformatics/bty680	Locard-Paulet, M., Parra, J., Albigot, R., Mouton-Barbosa, E., Bardi, L., Burlet-Schiltz, O., & Marcoux, J. (2018). VisioProt-MS: interactive 2D maps from intact protein mass spectrometry. Bioinformatics. <https://doi.org/10.1093/bioinformatics/bty680>	NA	NA
rgbif	10.1002/ecs2.2367	Lortie, C. J., Filazzola, A., Kelsey, R., Hart, A. K., & Butterfield, H. S. (2018). Better late than never: a synthesis of strategic land retirement and restoration in California. Ecosphere, 9(8), e02367. <https://doi.org/10.1002/ecs2.2367>	NA	NA
rfishbase	10.1093/icesjms/fsy084	Van Gemert, R., & Andersen, K. H. (2018). Challenges to fisheries advice and management due to stock recovery. ICES Journal of Marine Science. <https://doi.org/10.1093/icesjms/fsy084>	NA	NA
taxize	10.1038/s41559-018-0632-1	Tsuboi, M., van der Bijl, W., Kopperud, B. T., Erritzøe, J., Voje, K. L., Kotrschal, A., … Kolm, N. (2018). Breakdown of brain–body allometry and the encephalization of birds and mammals. Nature Ecology & Evolution. <https://doi.org/10.1038/s41559-018-0632-1>	NA	NA
plotly	10.1016/j.jprot.2018.08.009	Horvatić, A., Guillemin, N., Kaab, H., McKeegan, D., O’Reilly, E., Bain, M., … Eckersall, P. D. (2018). Quantitative proteomics using tandem mass tags in relation to the acute phase protein response in chicken challenged with  Escherichia coli  lipopolysaccharide endotoxin. Journal of Proteomics. <https://doi.org/10.1016/j.jprot.2018.08.009>	NA	NA
spocc	10.1016/j.actatropica.2018.08.014	Samy, A. M., Alkishe, A. A., Thomas, S., Wang, L., & Zhang, W. (2018). Mapping the potential distributions of etiological agent, vectors, and reservoirs of Japanese Encephalitis in Asia and Australia. Acta Tropica. <https://doi.org/10.1016/j.actatropica.2018.08.014>	NA	NA
rfishbase	10.1111/faf.12308	Sánchez-Hernández, J., & Amundsen, P.-A. (2018). Ecosystem type shapes trophic position and omnivory in fishes. Fish and Fisheries. <https://doi.org/10.1111/faf.12308>	NA	NA
plotly	10.1371/journal.pone.0202446	Bharanidharan, R., Arokiyaraj, S., Kim, E. B., Lee, C. H., Woo, Y. W., Na, Y., … Kim, K. H. (2018). Ruminal methane emissions, metabolic, and microbial profile of Holstein steers fed forage and concentrate, separately or as a total mixed ration. PLOS ONE, 13(8), e0202446. <https://doi.org/10.1371/journal.pone.0202446>	NA	NA
cld2	NA	Martín-Martín, A., Orduna-Malea, E., Thelwall, M., & López-Cózar, E. D. (2018). Google Scholar, Web of Science, and Scopus: a systematic comparison of citations in 252 subject categories. arXiv preprint arXiv:1808.05053 <https://arxiv.org/abs/1808.05053>	NA	NA
taxize	10.1016/j.biocon.2018.08.011	Grenié, M., Mouillot, D., Villéger, S., Denelle, P., Tucker, C. M., Munoz, F., & Violle, C. (2018). Functional rarity of coral reef fishes at the global scale: Hotspots and challenges for conservation. Biological Conservation, 226, 288–299. <https://doi.org/10.1016/j.biocon.2018.08.011>	NA	NA
rentrez	10.1038/s41598-018-31545-9	Magoga, G., Sahin, D. C., Fontaneto, D., & Montagna, M. (2018). Barcoding of Chrysomelidae of Euro-Mediterranean area: efficiency and problematic species. Scientific Reports, 8(1). <https://doi.org/10.1038/s41598-018-31545-9>	NA	NA
textreuse	10.31835/crdh.2018.02	Catalano, J. (2018). Digitally Analyzing the Uneven Ground: Language Borrowing Among Indian Treaties. Current Research in Digital History, 1. <https://doi.org/10.31835/crdh.2018.02>	NA	NA
rsnps	NA	Rakitko, A. COITR​—​ novel algorithm for predicting child’s externally visible traits. <https://www.researchgate.net/profile/Alexander_Rakitko/publication/327136498_Title_COITR_-_novel_algorithm_for_predicting_child%27s_externally_visible_traits/links/5b7bcd70a6fdcc5f8b585910/Title-COITR-novel-algorithm-for-predicting-childs-externally-visible-traits.pdf>	NA	NA
opencage	10.1186/s13071-018-3066-3	Cano, J., Rodríguez, A., Simpson, H., Tabah, E. N., Gómez, J. F., & Pullan, R. L. (2018). Modelling the spatial distribution of aquatic insects (Order Hemiptera) potentially involved in the transmission of Mycobacterium ulcerans in Africa. Parasites & Vectors, 11(1). <http://doi.org/10.1186/s13071-018-3066-3>	NA	NA
rentrez	10.15252/emmm.201809155	Otten, C., Knox, J., Boulday, G., Eymery, M., Haniszewski, M., Neuenschwander, M., … Abdelilah‐Seyfried, S. (2018). Systematic pharmacological screens uncover novel pathways involved in cerebral cavernous malformations. EMBO Molecular Medicine, e9155. <https://doi.org/10.15252/emmm.201809155>	NA	NA
hunspell	NA	Liu, C. H., Nowak, A. D., & Smith, P. S. (2018). Asymmetric or Incomplete Information about Asset Values?. <http://fmaconferences.org/SanDiego/Papers/LNS_Some_Remarks_Info_Asymmetry_FMA.pdf>	NA	NA
rgbif	10.1016/j.ecolmodel.2018.08.013	Boria, R. A., & Blois, J. L. (2018). The effect of large sample sizes on ecological niche models: Analysis using a North American rodent, Peromyscus maniculatus. Ecological Modelling, 386, 83–88. <https://doi.org/10.1016/j.ecolmodel.2018.08.013>	NA	NA
brranching	10.1111/jvs.12676	Albert, S., Flores, O., Rouget, M., Wilding, N., & Strasberg, D. (2018). Why are woody plants fleshy-fruited at low elevations? Evidence from a high-elevation oceanic island. Journal of Vegetation Science. <https://doi.org/10.1111/jvs.12676>	NA	NA
rredlist	NA	Lusseau, D., & Mancini, F. (2018). A global assessment of tourism and recreation conservation threats to prioritise interventions. arXiv preprint <https://arxiv.org/abs/1808.08399>	NA	NA
rgbif	NA	Lusseau, D., & Mancini, F. (2018). A global assessment of tourism and recreation conservation threats to prioritise interventions. arXiv preprint <https://arxiv.org/abs/1808.08399>	NA	NA
scrubr	10.1371/journal.pone.0202548	"Abdala-Roberts, L., Galmán, A., Petry, W. K., Covelo, F., de la Fuente, M., Glauser, G., & Moreira, X. (2018). Interspecific variation in leaf functional and defensive traits in oak species and its underlying climatic drivers. PLOS ONE, 13(8), e0202548. <https://doi.org/10.1371/journal.pone.0202548>"""	NA	NA
rotl	10.1111/geb.12748	Barneche, D. R., Burgess, S. C., & Marshall, D. J. (2018). Global environmental drivers of marine fish egg size. Global Ecology and Biogeography, 27(8), 890–898. <https://doi.org/10.1111/geb.12748>	NA	NA
visdat	NA	Tierney, N. J., & Cook, D. H. (2018). Expanding tidy data principles to facilitate missing data exploration, visualization and assessment of imputations. arXiv preprint arXiv:1809.02264. <https://arxiv.org/abs/1809.02264>	NA	NA
rnoaa	NA	Dezordi, M. L., Hölbig, C. A., Pavan, W., & Fernandes, J. M. C. An R package to access climate change data for South America regionalized by the Eta Model of CPTEC/INPE. <https://www.researchgate.net/profile/Carlos_Holbig/publication/327078798_An_R_package_to_access_climate_change_data_for_South_America_regionalized_by_the_Eta_Model_of_CPTECINPE/links/5b770844299bf1d5a70e95ba/An-R-package-to-access-climate-change-data-for-South-America-regionalized-by-the-Eta-Model-of-CPTEC-INPE.pdf>	NA	NA
